No.,Time,Source,Destination,Protocol,Length,Info,Label
329,23.005989,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
334,23.00631,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
345,24.103536,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
350,24.103838,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
363,25.284803,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
368,25.285077,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
377,26.275534,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
382,26.275842,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
393,27.312525,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
398,27.312847,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
409,28.424802,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
414,28.425123,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
427,29.554254,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
432,29.554607,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
445,30.685666,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
450,30.686009,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
464,31.813401,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
469,31.813709,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
480,32.89796,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
485,32.898195,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
499,34.072512,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
504,34.07282,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
516,35.048791,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
521,35.049118,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
532,36.126073,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
537,36.126369,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
551,37.283229,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
556,37.2835,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
567,38.342036,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
572,38.342279,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
583,39.526839,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
588,39.527179,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
601,40.623404,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
606,40.623649,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
618,41.712254,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
623,41.712557,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
635,42.778817,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
640,42.779137,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
653,43.855883,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
658,43.856244,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
669,44.961323,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
674,44.961642,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
689,46.11538,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
694,46.115656,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
705,47.249143,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
710,47.249491,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
723,48.343877,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
728,48.344204,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
742,49.46073,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
747,49.461045,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
758,50.528721,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
763,50.528988,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
774,51.535654,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
779,51.53593,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
792,52.689694,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
797,52.690008,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
809,53.792832,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
814,53.79308,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
825,54.8996,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
830,54.899937,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
843,56.054276,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
848,56.054654,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
859,57.108672,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
864,57.108933,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
877,58.282456,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
882,58.282738,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
891,59.198742,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
896,59.198993,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
909,60.378938,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
914,60.379254,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
927,61.550547,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
932,61.55091,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
943,62.642642,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
948,62.642942,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
959,63.722321,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
964,63.722674,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
979,64.826921,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
984,64.827238,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
995,65.991969,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1000,65.992288,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1015,67.084014,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1020,67.084278,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1031,68.143512,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1036,68.143804,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1047,69.171988,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1052,69.172358,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1063,70.314635,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1068,70.314951,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1081,71.48131,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1086,71.481545,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1097,72.541291,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1102,72.541616,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1115,73.68998,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1120,73.690374,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1132,74.846446,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1137,74.84675,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1150,75.928406,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1155,75.928661,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1166,77.013711,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1171,77.014004,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1182,78.021026,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1187,78.021355,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1198,79.126791,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1203,79.127098,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1216,80.278263,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1221,80.278626,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1232,81.41862,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1237,81.41894,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1248,82.385371,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1253,82.385713,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1266,83.544489,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1271,83.544774,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1284,84.746677,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1289,84.746991,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1303,85.8206,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1308,85.820889,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1319,86.969217,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1324,86.969476,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1337,88.108332,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1342,88.108646,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1353,89.124832,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1358,89.125152,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1369,90.251719,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1374,90.251995,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1385,91.261746,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1390,91.262034,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1403,92.409235,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1408,92.409537,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1419,93.45573,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1424,93.45612,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1441,94.618369,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1446,94.618672,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1455,95.606401,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1460,95.606699,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1475,96.838072,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1480,96.838415,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1493,97.91444,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1498,97.914736,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1509,99.021687,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1514,99.021926,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1525,100.148813,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1530,100.149148,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1543,101.249824,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1548,101.250242,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1560,102.432541,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1565,102.432827,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1575,103.370055,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1580,103.370424,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1591,104.534266,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1596,104.534573,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1609,105.668665,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1614,105.668992,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1625,106.736578,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1630,106.736895,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1644,107.850519,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1649,107.850923,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1660,108.949116,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1665,108.949472,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1676,109.923787,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1681,109.924079,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1694,111.171075,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1699,111.171334,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1710,112.253707,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1715,112.254035,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1729,113.380986,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1734,113.381222,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1746,114.503301,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1751,114.503566,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1764,115.731621,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1769,115.73192,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1778,116.572117,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1783,116.572381,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1796,117.735132,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1801,117.735457,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1813,118.854449,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1818,118.854702,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1831,119.99325,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1836,119.993551,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1851,121.227466,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1856,121.22776,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1865,122.062509,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1870,122.06282,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1883,123.252858,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1888,123.253255,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1899,124.380521,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1904,124.380831,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1915,125.491884,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1920,125.492208,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1933,126.581679,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1938,126.581975,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1949,127.717006,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1954,127.71731,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1965,128.736908,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1970,128.737238,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
1982,129.851578,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
1987,129.851829,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2000,131.042693,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2005,131.043005,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2018,132.193273,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2023,132.193608,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2034,133.310303,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2039,133.310643,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2050,134.178171,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2055,134.178486,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2066,135.381189,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2071,135.38152,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2084,136.469363,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2089,136.469763,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2102,137.749384,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2107,137.749761,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2118,138.853209,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2123,138.853459,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2137,140.037948,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2142,140.038247,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2155,140.896623,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2160,140.89696,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2171,141.956255,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2176,141.956576,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2189,143.141737,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2194,143.142027,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2205,144.279873,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2210,144.28024,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2221,145.18089,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2226,145.181245,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2237,146.381201,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2242,146.381516,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2255,147.569821,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2260,147.570193,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2271,148.606375,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2276,148.606614,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2289,149.782862,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2294,149.783176,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2308,151.041195,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2313,151.041526,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2322,151.900151,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2327,151.900452,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2338,153.01443,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2343,153.014701,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2356,154.249136,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2361,154.249463,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2372,155.228912,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2377,155.229299,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2388,156.275359,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2393,156.275615,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2406,157.47778,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2411,157.478088,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2424,158.619455,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2429,158.61972,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2442,159.771609,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2447,159.771943,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2458,160.828451,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2463,160.828788,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2477,161.915783,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2482,161.916097,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2490,162.80679,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2495,162.807084,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2507,163.919886,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2512,163.920178,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2525,165.098363,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2530,165.098699,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2541,166.236824,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2546,166.237159,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2557,167.348349,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2562,167.348684,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2573,168.32111,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2578,168.321402,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2591,169.53244,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2596,169.532807,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2607,170.634609,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2612,170.634992,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2625,171.710972,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2630,171.711266,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2641,172.79082,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2646,172.791159,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2658,173.902781,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2663,173.903092,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2675,174.930209,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2680,174.930459,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2692,176.173213,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2697,176.173531,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2710,177.395154,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2715,177.39543,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2726,178.363557,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2731,178.363802,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2742,179.407,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2747,179.407353,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2760,180.539617,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2765,180.539918,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2776,181.539667,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2781,181.539961,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2792,182.742281,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2797,182.742623,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2811,183.957104,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2816,183.957438,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2824,184.558339,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2829,184.558673,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
