No.,Time,Source,Destination,Protocol,Length,Info,Label
26875,2489.1807,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
26882,2489.561199,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
26932,2494.609799,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
26933,2494.609942,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
26964,2497.632064,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
26969,2497.632382,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
26978,2498.527586,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
26996,2499.77455,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
27001,2499.774881,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
27005,2500.12581,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
27057,2505.159771,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
27058,2505.159983,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
27100,2509.345614,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
27105,2509.345872,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
27112,2509.812106,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
27164,2514.859808,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
27165,2514.86,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
27210,2519.539178,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
27215,2519.539454,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
27221,2520.04096,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
27275,2525.059982,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
27276,2525.060138,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
27321,2529.703716,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
27326,2529.704055,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
27332,2530.06221,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
27382,2535.110279,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
27383,2535.110471,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
27430,2539.826354,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
27435,2539.82674,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
27441,2540.223392,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
27491,2545.260383,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
27492,2545.260611,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
27537,2549.850362,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
27542,2549.850722,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
27551,2550.438267,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
27601,2555.460431,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
27602,2555.460594,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
27647,2560.085961,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
27652,2560.086327,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
27665,2561.259732,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
27715,2566.260684,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
27716,2566.260872,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
27754,2570.093235,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
27759,2570.093582,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
27766,2570.557397,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
27818,2575.560779,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
27819,2575.560937,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
27863,2580.21735,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
27868,2580.217678,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
27879,2580.983952,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
27929,2586.011261,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
27930,2586.01146,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
27979,2590.795527,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
27984,2590.795877,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
27988,2591.143899,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
28038,2596.161137,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
28039,2596.161342,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
28083,2600.422746,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
28088,2600.423091,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
28095,2601.03528,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
28145,2606.061297,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
28146,2606.06149,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
28191,2610.472339,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
28196,2610.472656,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
28202,2611.035129,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
28252,2616.061406,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
28253,2616.061601,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
28298,2620.497444,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
28303,2620.497813,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
28313,2621.353161,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
28363,2626.361681,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
28364,2626.361887,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
28409,2630.928495,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
28414,2630.928891,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
28428,2632.007445,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
28491,2637.011936,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
28492,2637.012128,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
28532,2640.817615,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
28537,2640.817928,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
28543,2641.293616,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
28595,2646.311928,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
28596,2646.312125,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
28641,2650.906382,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
28646,2650.906711,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
28650,2651.283809,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
28702,2656.312149,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
28703,2656.312306,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
28752,2660.931427,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
28757,2660.931667,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
28763,2661.478148,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
28814,2666.512339,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
28815,2666.512533,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
28859,2671.060219,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
28864,2671.060591,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
28875,2671.84154,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
28925,2676.862395,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
28926,2676.862586,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
28968,2681.165368,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
28973,2681.165685,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
28980,2681.798174,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
29030,2686.812753,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
29031,2686.812975,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
29075,2691.35442,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
29080,2691.354696,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
29087,2691.732967,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
29135,2696.762713,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
29136,2696.762863,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
29182,2701.367541,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
29187,2701.367905,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
29196,2701.820376,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
29244,2706.862951,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
29245,2706.863139,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
29294,2711.575809,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
29299,2711.576149,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
29307,2712.48684,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
29357,2717.513098,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
29358,2717.51329,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
29399,2721.56947,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
29404,2721.56981,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
29410,2721.971653,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
29460,2727.013406,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
29461,2727.013609,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
29506,2731.761394,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
29511,2731.761735,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
29522,2732.688351,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
29572,2737.713363,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
29573,2737.713553,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
29615,2741.727282,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
29620,2741.727605,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
29626,2742.160995,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
29678,2747.163587,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
29679,2747.163776,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
29726,2751.870732,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
29731,2751.87108,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
29737,2752.298612,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
29787,2757.313681,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
29788,2757.313842,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
29833,2761.927419,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
29838,2761.927685,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
29844,2762.369474,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
29894,2767.41402,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
29895,2767.414208,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
29942,2772.329537,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
29947,2772.329806,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
29954,2772.745692,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
30006,2777.764006,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
30007,2777.7642,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
30055,2782.435166,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
30060,2782.43548,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
30067,2782.883215,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
30117,2787.914128,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
30118,2787.914274,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
30162,2792.47884,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
30167,2792.479173,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
30174,2792.898978,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
30222,2797.914583,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
30228,2798.2459,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
30233,2798.246109,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
30237,2798.246354,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
30246,2799.09659,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
30282,2802.54528,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
30287,2802.545634,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
30294,2803.211079,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
30344,2808.214709,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
30345,2808.214903,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
30390,2812.650701,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
30395,2812.651036,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
30399,2813.101272,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
30451,2818.114653,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
30452,2818.114812,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
30505,2822.975128,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
30510,2822.975478,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
30516,2823.640718,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
30567,2828.664806,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
30568,2828.664957,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
30610,2832.816355,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
30615,2832.816686,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
30619,2833.257237,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
30672,2838.264937,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
30673,2838.265087,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
30721,2843.059434,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
30726,2843.05975,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
30735,2843.713408,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
30785,2848.7151,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
30786,2848.715246,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
30831,2853.260788,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
30836,2853.261043,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
30841,2853.683997,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
30893,2858.715329,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
30894,2858.715535,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
30940,2863.332623,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
30945,2863.333043,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
30952,2863.747399,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
31003,2868.765418,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
31004,2868.765573,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
31048,2873.354763,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
31053,2873.355016,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
31060,2873.808247,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
31110,2878.815872,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
31111,2878.816064,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
31157,2883.57749,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
31162,2883.577878,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
31169,2884.096431,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
31220,2889.115796,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
31221,2889.115994,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
31272,2893.966156,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
31277,2893.966432,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
31285,2894.579212,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
31336,2899.616121,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
31337,2899.616347,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
31380,2903.802003,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
31385,2903.802402,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
31391,2904.300776,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
31443,2909.316126,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
31444,2909.316326,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
31487,2913.789735,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
31492,2913.790031,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
31500,2914.467514,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
31550,2919.466227,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
31551,2919.46638,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
31594,2923.78205,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
31599,2923.782427,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
31603,2924.166686,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
31654,2929.166432,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
31655,2929.166624,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
31707,2933.843915,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
31712,2933.844167,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
31716,2934.217025,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
31769,2939.2168,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
31770,2939.21694,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
31819,2943.956734,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
31824,2943.957139,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
31828,2944.383588,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
31878,2949.41703,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
31879,2949.417182,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
31926,2954.190038,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
31931,2954.19037,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
31940,2954.804539,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
31988,2959.817135,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
31989,2959.817367,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
32035,2964.253045,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
32040,2964.253363,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
32047,2964.779906,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
32099,2969.817171,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
32100,2969.817366,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
32144,2974.351016,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
32149,2974.351315,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
32155,2974.716798,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
32203,2979.71716,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
32204,2979.717337,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
32253,2984.48313,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
32258,2984.483481,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
32267,2985.098522,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
32319,2990.117394,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
32320,2990.117583,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
32362,2994.602094,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
32367,2994.602384,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
32376,2995.342833,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
32426,3000.367553,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
32427,3000.367718,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
32474,3005.06803,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
32479,3005.068384,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
32485,3005.4213,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
32535,3010.467661,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
32536,3010.467781,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
32578,3014.764192,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
32583,3014.764497,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
32588,3015.184882,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
32638,3020.218131,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
32639,3020.218328,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
32686,3024.905217,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
32691,3024.905495,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
32697,3025.26895,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
32747,3030.267986,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
32748,3030.268141,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
32796,3034.955657,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
32801,3034.956004,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
32807,3035.655318,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
32857,3040.668147,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
32858,3040.668344,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
32905,3045.141236,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
32910,3045.141562,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
32916,3045.606847,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
32966,3050.618568,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
32967,3050.618844,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33014,3055.443831,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
33019,3055.444236,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
