No.,Time,Source,Destination,Protocol,Length,Info,Label
1899,108.966196,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
1989,113.966015,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
1990,113.966096,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
2074,119.016174,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
2076,119.098897,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
2081,119.102341,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
2085,119.106766,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
2172,124.116451,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
2173,124.116581,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
2254,129.166252,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
2255,129.208419,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
2260,129.212061,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
2264,129.216638,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
2343,134.216466,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
2344,134.216636,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
2430,139.266464,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
2434,139.361948,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
2439,139.365436,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
2443,139.370021,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
2511,144.416569,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
2512,144.416647,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
2603,149.466474,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
2611,150.107772,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
2616,150.111303,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
2620,150.115693,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
2693,155.116956,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
2694,155.117141,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
2777,159.318409,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
2782,159.323571,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
2864,164.36684,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
2865,164.366955,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
2952,169.416977,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
2953,169.446028,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
2964,170.09327,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
2969,170.09839,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
3051,175.117347,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
3052,175.117431,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
3125,179.612985,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3130,179.61806,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
3167,181.622959,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3172,181.627674,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
3250,186.667471,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
3251,186.667651,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
3299,189.992015,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3304,189.997103,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
3392,195.017507,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
3393,195.017623,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
3469,199.9173,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3474,199.922163,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
3560,204.967652,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
3561,204.96775,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
3643,210.017888,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
3648,210.325048,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3653,210.328894,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
3657,210.33269,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
3728,215.367939,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
3729,215.368035,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
3823,220.325721,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3828,220.330713,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
3900,225.368016,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
3901,225.368112,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
3992,230.038295,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3997,230.043274,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
4077,235.068138,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4078,235.068289,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4161,240.118406,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4162,240.11856,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4176,240.761784,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4181,240.766942,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
4259,245.76833,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4260,245.768498,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4332,250.330788,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4337,250.336145,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
4424,255.368452,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4425,255.368631,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4502,260.418623,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4507,260.619404,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4512,260.62249,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4516,260.626779,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
4606,265.668658,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4607,265.668824,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4684,270.719108,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4686,270.91421,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4690,270.918016,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4695,270.922942,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
4783,275.968935,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4784,275.969131,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4859,280.917873,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4864,280.924037,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
4933,285.969156,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4934,285.96932,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
5026,291.019249,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
5036,291.588265,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5040,291.59209,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
5045,291.597123,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
5118,296.619302,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
5119,296.619395,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
5203,300.869706,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5208,300.875634,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
5285,305.919773,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
5286,305.919982,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
5373,310.969625,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
5382,311.400601,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5386,311.404502,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
5391,311.410038,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
5467,316.419777,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
5468,316.419916,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
5544,321.089072,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5549,321.095092,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
5635,326.120067,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
5636,326.120222,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
5715,331.169898,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
5720,331.421722,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5725,331.425371,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
5729,331.43021,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
5806,336.469897,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
5807,336.470034,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
5889,341.275705,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5896,341.280932,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
5975,346.320292,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
5976,346.320401,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
6067,351.370141,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
6076,352.206934,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6081,352.210328,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
6085,352.214663,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
6165,357.220307,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
6166,357.220413,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
6247,361.953663,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6252,361.957497,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
6327,366.970476,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
6328,366.97067,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
6414,371.773011,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6419,371.77817,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
6500,376.82062,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
6501,376.820802,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
6588,381.870682,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
6589,381.880985,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
6593,381.945631,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6598,381.951155,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
6682,386.970674,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
6683,386.970832,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
6764,392.020852,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
6765,392.020979,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
6771,392.145122,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6776,392.150395,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
6858,397.17093,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
6859,397.171025,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
6932,402.221213,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
6933,402.228824,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6937,402.232569,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
6942,402.237835,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
7025,407.271248,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
7026,407.271423,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
7105,412.321558,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
7113,412.72165,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7117,412.725487,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
7122,412.730668,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
7197,417.771524,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
7198,417.771709,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
7284,422.496255,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7289,422.502628,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
7373,427.521849,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
7374,427.521979,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
7481,432.571691,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
7487,433.139576,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7489,433.143006,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
7496,433.148583,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
7569,438.171885,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
7570,438.171988,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
7653,442.534753,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7658,442.540979,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
7744,447.572033,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
7745,447.572218,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
7818,452.621908,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
7819,452.624974,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
7827,452.965337,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7832,452.970437,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
7927,457.972016,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
7928,457.972105,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
8015,463.022084,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
8023,463.629717,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8028,463.63321,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
8032,463.637564,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
8119,468.672226,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
8120,468.672374,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
8191,473.418233,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8196,473.423464,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
8271,478.42237,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
8272,478.422478,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
8335,481.656575,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8340,481.662059,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
8372,483.809804,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8377,483.81515,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
8460,488.822542,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
8461,488.822645,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
8558,493.515042,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8563,493.520632,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
8646,498.523032,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
8647,498.523183,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
8727,503.572956,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
8728,503.57309,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
8738,504.185338,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8743,504.191253,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
8827,509.223009,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
8828,509.223165,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
8898,514.072378,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8903,514.078274,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
8987,519.123404,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
8988,519.123565,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
9065,524.173289,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
9068,524.320096,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9073,524.323787,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
9078,524.328927,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
9158,529.373253,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
9159,529.373332,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
9245,534.092323,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9250,534.098178,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
9320,539.123736,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
9321,539.123884,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
9415,544.05954,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9420,544.065497,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
9503,549.073698,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
9504,549.073876,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
9587,553.73257,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9592,553.738652,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
9679,558.77384,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
9680,558.773954,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
9757,563.82401,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
9758,563.824116,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
9771,564.242008,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9776,564.24804,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
9866,569.274022,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
9867,569.274227,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
9944,574.324348,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
9949,574.546456,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9953,574.55016,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
9959,574.555363,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
10037,579.57408,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
10038,579.574184,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
10115,584.409407,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
10120,584.414855,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
10191,589.42428,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
10192,589.424433,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
10279,594.354993,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
10284,594.36087,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
10362,599.374578,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
10363,599.374744,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
10450,604.424692,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
10451,604.424884,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
10465,605.276097,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
10470,605.282128,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
10559,610.324854,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
10560,610.324961,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
10638,614.873128,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
10643,614.878285,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
10733,619.874828,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
10734,619.874956,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
10811,624.925171,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
10813,625.039808,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
10818,625.043444,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
10822,625.04836,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
10908,630.075085,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
10909,630.075259,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
10990,635.125344,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
11000,635.814258,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
11005,635.817855,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
11009,635.82244,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
11090,640.825242,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
11091,640.825381,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
11171,645.875351,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
11173,645.990567,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
11178,645.994123,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
11182,645.998937,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
11256,651.025504,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
